,location,total_sqft,bath,size_BHK,price
4931,Raja Rajeshwari Nagar,1587.0,3.0,3,73.8
4933,Raja Rajeshwari Nagar,1295.0,2.0,2,55.47
4934,Raja Rajeshwari Nagar,1450.0,2.0,3,67.0
4935,Raja Rajeshwari Nagar,1090.0,2.0,2,57.0
4936,Raja Rajeshwari Nagar,945.0,2.0,2,45.0
4937,Raja Rajeshwari Nagar,1303.0,2.0,2,55.78
4938,Raja Rajeshwari Nagar,3450.0,7.0,8,225.0
4939,Raja Rajeshwari Nagar,1419.0,2.0,2,48.1
4940,Raja Rajeshwari Nagar,1700.0,2.0,3,86.0
4941,Raja Rajeshwari Nagar,1270.0,2.0,2,62.0
4942,Raja Rajeshwari Nagar,1250.0,2.0,2,68.0
4943,Raja Rajeshwari Nagar,1260.0,2.0,3,62.0
4944,Raja Rajeshwari Nagar,1196.0,2.0,2,40.54
4945,Raja Rajeshwari Nagar,1580.0,2.0,3,66.85
4946,Raja Rajeshwari Nagar,1050.0,2.0,2,37.0
4947,Raja Rajeshwari Nagar,1021.0,3.0,3,59.0
4948,Raja Rajeshwari Nagar,1196.0,2.0,2,40.54
4949,Raja Rajeshwari Nagar,1500.0,3.0,3,88.0
4950,Raja Rajeshwari Nagar,1168.0,2.0,2,66.0
4951,Raja Rajeshwari Nagar,1400.0,2.0,3,86.0
4952,Raja Rajeshwari Nagar,1157.0,2.0,2,65.0
4953,Raja Rajeshwari Nagar,1206.0,2.0,2,40.7
4954,Raja Rajeshwari Nagar,1000.0,2.0,2,50.0
4955,Raja Rajeshwari Nagar,1485.0,2.0,3,63.0
4956,Raja Rajeshwari Nagar,1335.0,2.0,3,56.0
4958,Raja Rajeshwari Nagar,1255.0,2.0,2,42.54
4959,Raja Rajeshwari Nagar,1530.0,3.0,3,64.86
4960,Raja Rajeshwari Nagar,1850.0,3.0,3,98.0
4961,Raja Rajeshwari Nagar,1140.0,2.0,2,44.0
4962,Raja Rajeshwari Nagar,6000.0,8.0,8,215.0
4963,Raja Rajeshwari Nagar,1140.0,2.0,2,39.0
4964,Raja Rajeshwari Nagar,510.0,1.0,1,22.0
4965,Raja Rajeshwari Nagar,1187.0,2.0,2,40.14
4966,Raja Rajeshwari Nagar,1141.0,2.0,2,60.0
4967,Rajaji Nagar,1640.0,3.0,3,229.0
4968,Rajaji Nagar,2390.0,3.0,3,415.0
4969,Rajaji Nagar,2390.0,3.0,3,410.0
4971,Rajaji Nagar,3516.0,4.0,4,540.0
4972,Rajaji Nagar,1640.0,3.0,3,223.0
4974,Rajaji Nagar,1800.0,4.0,6,324.0
4975,Rajaji Nagar,3526.0,4.0,4,558.0
4978,Rajaji Nagar,1800.0,3.0,3,260.0
4979,Rajaji Nagar,1640.0,3.0,3,241.0
4980,Rajaji Nagar,1370.0,2.0,2,170.0
4981,Rajaji Nagar,2409.0,3.0,3,360.0
4983,Rajaji Nagar,1718.0,3.0,2,288.0
4984,Rajaji Nagar,2386.0,3.0,3,334.0
4985,Rajaji Nagar,3436.0,6.0,4,500.0
4986,Rajaji Nagar,1200.0,2.0,2,150.0
4987,Rajaji Nagar,1160.0,1.0,2,163.0
4988,Rajaji Nagar,660.0,1.0,1,75.0
4989,Rajaji Nagar,1440.0,2.0,2,170.0
4990,Rajaji Nagar,2448.0,3.0,3,400.0
4991,Rajaji Nagar,1440.0,2.0,2,185.0
4992,Rajaji Nagar,1640.0,3.0,3,230.0
4995,Rajaji Nagar,1800.0,2.0,3,250.0
4996,Rajaji Nagar,3100.0,4.0,4,550.0
4997,Rajaji Nagar,3526.0,4.0,4,598.0
4998,Rajaji Nagar,1357.0,2.0,2,130.0
4999,Rajaji Nagar,2300.0,3.0,3,369.0
5001,Rajaji Nagar,2500.0,3.0,3,350.0
5004,Rajaji Nagar,2559.0,3.0,3,403.0
5005,Rajaji Nagar,1763.0,3.0,2,262.0
5011,Rajaji Nagar,2533.0,3.0,3,425.0
5012,Rajaji Nagar,1268.0,2.0,2,127.0
5014,Rajaji Nagar,1640.0,3.0,3,262.0
5015,Rajaji Nagar,1200.0,1.0,2,200.0
5016,Rajaji Nagar,2367.0,3.0,3,375.0
5017,Rajaji Nagar,2440.0,2.0,4,415.0
5018,Rajaji Nagar,1640.0,3.0,3,251.0
5020,Rajaji Nagar,1640.0,3.0,3,268.0
5021,Rajaji Nagar,2367.0,4.0,3,340.0
5023,Rajaji Nagar,3600.0,5.0,5,510.0
5024,Rajaji Nagar,1350.0,4.0,4,230.0
5027,Rajaji Nagar,2400.0,5.0,5,408.0
5028,Rajaji Nagar,2500.0,3.0,3,340.0
5029,Rajaji Nagar,2390.0,3.0,3,372.0
5030,Rajaji Nagar,2415.0,3.0,3,399.0
5031,Rajaji Nagar,1718.0,3.0,2,275.0
5032,Rajaji Nagar,1763.0,3.0,2,240.0
5034,Rajaji Nagar,2409.0,3.0,3,395.0
5035,Rajaji Nagar,1314.0,2.0,2,225.0
5036,Rajaji Nagar,1440.0,2.0,2,165.0
5037,Rajaji Nagar,1640.0,3.0,3,245.0
5038,Ramagondanahalli,1151.0,2.0,2,48.77
5039,Ramagondanahalli,1251.0,2.0,2,47.0
5040,Ramagondanahalli,1235.0,2.0,2,52.04
5041,Ramagondanahalli,1610.0,2.0,3,111.0
5042,Ramagondanahalli,540.0,1.0,1,30.0
5044,Ramagondanahalli,1235.0,2.0,2,46.8
5045,Ramagondanahalli,1215.0,2.0,2,51.26
5046,Ramagondanahalli,2257.0,4.0,3,157.0
5047,Ramagondanahalli,1251.0,2.0,2,47.4
5048,Ramagondanahalli,1610.0,2.0,3,115.0
5049,Ramagondanahalli,920.0,2.0,2,65.0
5050,Ramagondanahalli,1215.0,2.0,2,45.5
5052,Ramagondanahalli,1253.0,2.0,2,52.66
5053,Ramagondanahalli,1295.0,2.0,2,95.0
5054,Ramagondanahalli,1151.0,2.0,2,50.5
5055,Ramagondanahalli,1235.0,2.0,2,49.3
5056,Ramagondanahalli,2257.0,3.0,3,159.0
5057,Ramagondanahalli,1295.0,2.0,2,95.0
5059,Ramagondanahalli,1910.0,3.0,3,142.0
5060,Ramagondanahalli,1215.0,2.0,2,46.1
5062,Ramagondanahalli,1251.0,2.0,2,50.0
5063,Ramagondanahalli,1610.0,2.0,3,115.0
5064,Ramagondanahalli,1151.0,2.0,2,43.6
5066,Ramagondanahalli,1251.0,2.0,2,53.0
5067,Ramagondanahalli,845.0,2.0,2,45.82
5068,Ramagondanahalli,1910.0,3.0,3,150.0
5070,Ramagondanahalli,2040.0,3.0,3,114.0
5072,Ramagondanahalli,1251.0,2.0,2,46.0
5074,Ramagondanahalli,1151.0,2.0,2,46.0
5075,Ramagondanahalli,1610.0,2.0,3,112.0
5076,Ramagondanahalli,1610.0,2.0,3,115.0
5077,Ramagondanahalli,1200.0,3.0,3,56.1
5078,Ramagondanahalli,2787.0,5.0,4,220.0
5080,Ramagondanahalli,1125.0,2.0,2,75.0
5081,Ramagondanahalli,1151.0,2.0,2,42.5
5082,Ramagondanahalli,2257.0,3.0,3,155.0
5083,Ramagondanahalli,1500.0,3.0,3,100.0
5085,Ramagondanahalli,1910.0,3.0,3,131.0
5086,Ramamurthy Nagar,3700.0,4.0,4,225.0
5087,Ramamurthy Nagar,3500.0,5.0,5,150.0
5088,Ramamurthy Nagar,1050.0,2.0,2,37.0
5089,Ramamurthy Nagar,1040.0,2.0,2,50.0
5091,Ramamurthy Nagar,1200.0,3.0,2,72.0
5092,Ramamurthy Nagar,360.0,1.0,1,26.0
5093,Ramamurthy Nagar,950.0,2.0,2,50.79
5094,Ramamurthy Nagar,1200.0,2.0,3,66.0
5095,Ramamurthy Nagar,1525.0,3.0,3,100.0
5096,Ramamurthy Nagar,1200.0,2.0,2,80.0
5097,Ramamurthy Nagar,1200.0,2.0,2,42.0
5099,Ramamurthy Nagar,1100.0,2.0,2,68.0
5100,Ramamurthy Nagar,1185.0,2.0,2,45.5
5101,Ramamurthy Nagar,1170.0,2.0,2,46.8
5102,Ramamurthy Nagar,1150.0,2.0,2,51.0
5103,Ramamurthy Nagar,1200.0,2.0,2,48.0
5105,Ramamurthy Nagar,600.0,3.0,2,45.0
5106,Ramamurthy Nagar,1110.0,2.0,2,65.0
5108,Ramamurthy Nagar,1200.0,2.0,2,78.0
5110,Ramamurthy Nagar,600.0,1.0,1,43.0
5111,Ramamurthy Nagar,1006.0,2.0,2,57.0
5112,Ramamurthy Nagar,1200.0,2.0,2,76.0
5115,Ramamurthy Nagar,700.0,2.0,2,33.0
5116,Ramamurthy Nagar,1125.0,2.0,2,47.0
5117,Ramamurthy Nagar,1000.0,2.0,2,62.0
5118,Ramamurthy Nagar,1334.0,2.0,2,67.0
5119,Ramamurthy Nagar,1200.0,2.0,2,46.0
5120,Ramamurthy Nagar,1200.0,2.0,2,57.9
5122,Ramamurthy Nagar,1360.0,2.0,2,45.0
5123,Ramamurthy Nagar,1170.0,2.0,2,44.0
5124,Ramamurthy Nagar,2200.0,4.0,4,130.0
5125,Ramamurthy Nagar,1050.0,2.0,2,51.66
5126,Ramamurthy Nagar,2916.0,5.0,4,230.0
5127,Ramamurthy Nagar,2316.0,3.0,3,125.0
5128,Ramamurthy Nagar,1101.0,2.0,2,50.0
5129,Ramamurthy Nagar,1150.0,2.0,2,40.0
5131,Ramamurthy Nagar,1050.0,2.0,2,37.8
5132,Ramamurthy Nagar,935.0,2.0,2,39.0
5133,Ramamurthy Nagar,1200.0,2.0,2,68.0
5134,Ramamurthy Nagar,540.0,1.0,1,35.0
5135,Ramamurthy Nagar,960.0,2.0,2,35.0
5136,Rayasandra,1314.0,2.0,3,63.0
5137,Rayasandra,1065.0,2.0,2,44.95
5138,Rayasandra,1708.0,3.0,3,75.0
5139,Rayasandra,1199.0,2.0,3,48.5
5140,Rayasandra,1577.0,3.0,3,67.0
5141,Rayasandra,1253.0,2.0,2,57.0
5142,Rayasandra,583.0,1.0,1,26.9
5143,Rayasandra,1198.0,2.0,2,54.0
5144,Rayasandra,1555.0,3.0,3,75.17
5145,Rayasandra,1458.0,3.0,3,60.0
5146,Rayasandra,1179.0,2.0,3,55.0
5147,Rayasandra,1601.0,3.0,3,70.0
5148,Rayasandra,1708.0,3.0,4,76.0
5149,Rayasandra,470.0,1.0,1,21.0
5150,Rayasandra,3600.0,5.0,5,145.0
5151,Rayasandra,1357.0,2.0,3,59.0
5153,Sahakara Nagar,1500.0,2.0,3,95.0
5154,Sahakara Nagar,1100.0,2.0,2,56.0
5155,Sahakara Nagar,1219.0,2.0,2,48.0
5156,Sahakara Nagar,1100.0,2.0,3,75.0
5157,Sahakara Nagar,1655.0,3.0,3,115.0
5158,Sahakara Nagar,1150.0,2.0,2,54.0
5159,Sahakara Nagar,1270.0,2.0,2,69.85
5160,Sahakara Nagar,960.0,2.0,2,56.0
5161,Sahakara Nagar,1048.0,2.0,2,50.0
5162,Sahakara Nagar,1160.0,2.0,2,55.0
5163,Sahakara Nagar,1200.0,2.0,3,75.0
5164,Sahakara Nagar,2500.0,4.0,4,200.0
5165,Sahakara Nagar,1914.0,3.0,3,179.0
5166,Sahakara Nagar,1500.0,3.0,3,125.0
5167,Sahakara Nagar,1100.0,2.0,2,55.0
5168,Sahakara Nagar,1914.0,3.0,3,149.0
5169,Sahakara Nagar,1000.0,2.0,2,60.0
5171,Sahakara Nagar,1175.0,2.0,2,49.0
5172,Sahakara Nagar,1370.0,2.0,3,90.0
5173,Sahakara Nagar,1100.0,2.0,2,55.0
5174,Sahakara Nagar,1100.0,2.0,3,75.0
5175,Sahakara Nagar,1180.0,2.0,2,72.0
5176,Sahakara Nagar,1200.0,2.0,2,60.0
5177,Sahakara Nagar,1032.0,2.0,2,45.0
5178,Sahakara Nagar,1200.0,2.0,2,46.0
5179,Sahakara Nagar,1270.0,2.0,2,96.0
5180,Sahakara Nagar,1201.0,2.0,2,80.0
5181,Sahakara Nagar,1200.0,2.0,2,54.0
5182,Sahakara Nagar,1291.0,2.0,2,72.3
5183,Sarjapur,2250.0,3.0,3,148.0
5184,Sarjapur,1600.0,3.0,3,75.0
5185,Sarjapur,1242.5,2.0,2,43.49
5186,Sarjapur,913.0,2.0,2,32.0
5187,Sarjapur,1128.0,2.0,2,60.0
5188,Sarjapur,1185.0,2.0,2,47.0
5189,Sarjapur,900.0,2.0,3,42.0
5190,Sarjapur,649.5,1.0,1,17.535
5191,Sarjapur,1020.0,2.0,2,35.0
5192,Sarjapur,1195.0,2.0,2,42.0
5193,Sarjapur,1240.0,2.0,2,44.0
5195,Sarjapur,950.0,2.0,2,32.5
5196,Sarjapur,1285.0,2.0,3,68.0
5198,Sarjapur,925.0,2.0,2,25.0
5199,Sarjapur,3190.0,3.0,4,160.0
5200,Sarjapur,1215.0,2.0,2,40.0
5202,Sarjapur,1200.0,3.0,3,78.0
5203,Sarjapur,1000.0,2.0,2,30.0
5204,Sarjapur,1157.0,2.0,2,40.0
5205,Sarjapur,2238.0,3.0,3,140.0
5206,Sarjapur,2020.0,3.0,3,85.0
5207,Sarjapur,2885.0,3.0,4,185.0
5209,Sarjapur,1240.0,2.0,2,44.3
5210,Sarjapur,625.0,1.0,1,19.0
5211,Sarjapur,2585.5,4.0,4,139.5
5212,Sarjapur,940.0,2.0,2,25.38
5213,Sarjapur,2100.0,3.0,4,125.0
5214,Sarjapur,913.0,2.0,2,36.0
5215,Sarjapur,1404.0,2.0,3,53.35
5216,Sarjapur,1830.0,3.0,3,88.0
5217,Sarjapur,1364.0,2.0,3,56.0
5218,Sarjapur,1124.0,2.0,2,30.35
5219,Sarjapur,1044.0,2.0,2,32.0
5220,Sarjapur,650.0,1.0,1,19.87
5221,Sarjapur,1175.0,2.0,2,42.0
5222,Sarjapur,1240.0,2.0,2,43.1
5224,Sarjapur,1032.0,2.0,2,42.0
5226,Sarjapur,1044.0,2.0,2,34.0
5227,Sarjapur,1200.0,3.0,3,76.13
5228,Sarjapur,1200.0,2.0,2,62.0
5229,Sarjapur,900.0,2.0,2,27.98
5231,Sarjapur,1205.0,2.0,2,29.0
5232,Sarjapur,850.0,2.0,2,32.0
5233,Sarjapur,1175.0,2.0,2,41.68
5235,Sarjapur,920.0,2.0,2,33.0
5237,Sarjapur,1150.0,2.0,2,41.0
5238,Sarjapur,1200.0,2.0,2,42.6
5239,Sarjapur,1333.0,3.0,3,50.0
5240,Sarjapur,1044.0,2.0,2,36.0
5241,Sarjapur,950.0,2.0,2,35.0
5243,Sarjapur,2172.0,3.0,3,100.0
5244,Sarjapur,633.0,1.0,1,17.09
5245,Sarjapur,1500.0,5.0,3,95.0
5246,Sarjapur,1451.0,2.0,2,87.0
5247,Sarjapur,2400.0,3.0,4,140.0
5248,Sarjapur,1525.0,2.0,3,68.0
5249,Sarjapur,1095.0,2.0,2,45.0
5250,Sarjapur,1425.0,3.0,3,57.0
5251,Sarjapur  Road,2497.0,3.0,3,140.0
5252,Sarjapur  Road,1787.0,3.0,3,98.29
5253,Sarjapur  Road,1787.0,3.0,3,125.0
5257,Sarjapur  Road,1000.0,2.0,2,67.0
5258,Sarjapur  Road,1346.0,2.0,2,74.03
5259,Sarjapur  Road,1195.0,2.0,2,70.0
5260,Sarjapur  Road,1550.0,3.0,3,100.0
5262,Sarjapur  Road,2100.0,3.0,3,125.0
5264,Sarjapur  Road,1691.0,3.0,3,113.0
5265,Sarjapur  Road,1278.0,2.0,2,95.0
5266,Sarjapur  Road,2238.0,3.0,3,140.0
5267,Sarjapur  Road,1800.0,3.0,3,110.0
5271,Sarjapur  Road,1984.0,4.0,3,146.0
5273,Sarjapur  Road,1128.0,2.0,2,59.0
5275,Sarjapur  Road,1700.0,3.0,3,110.0
5276,Sarjapur  Road,1157.0,2.0,3,75.0
5277,Sarjapur  Road,1282.0,2.0,2,72.0
5278,Sarjapur  Road,4111.0,4.0,4,310.0
5279,Sarjapur  Road,3430.0,6.0,4,228.5
5280,Sarjapur  Road,3900.0,4.0,4,300.0
5283,Sarjapur  Road,1050.0,2.0,2,62.0
5284,Sarjapur  Road,1700.0,3.0,3,135.0
5285,Sarjapur  Road,1691.0,3.0,3,119.0
5286,Sarjapur  Road,1846.0,3.0,3,140.0
5287,Sarjapur  Road,1200.0,3.0,3,95.0
5290,Sarjapur  Road,1819.0,3.0,3,100.0
5291,Sarjapur  Road,1845.0,4.0,3,110.0
5292,Sarjapur  Road,1233.0,2.0,2,77.65
5296,Sarjapur  Road,3750.0,6.0,4,290.0
5298,Sarjapur  Road,1680.0,3.0,3,112.0
5299,Sarjapur  Road,1255.0,2.0,2,92.0
5301,Sarjapur  Road,1311.0,2.0,2,78.0
5303,Sarjapur  Road,1157.0,2.0,3,75.0
5304,Sarjapur  Road,1145.0,2.0,2,75.0
5305,Sarjapur  Road,1300.0,2.0,3,70.0
5308,Sarjapur  Road,1476.0,2.0,3,98.94
5309,Sarjapur  Road,2180.0,3.0,3,170.0
5312,Sarjapur  Road,1750.0,3.0,3,110.0
5315,Sarjapur  Road,1200.0,3.0,3,70.0
5316,Sarjapur  Road,2600.0,3.0,3,200.0
5318,Sarjapur  Road,685.0,1.0,1,40.0
5320,Sarjapur  Road,2720.0,5.0,3,210.0
5321,Sarjapur  Road,1241.0,2.0,2,82.0
5324,Sarjapur  Road,3785.0,6.0,4,280.0
5325,Sarjapur  Road,835.0,1.0,1,46.95
5326,Sarjapur  Road,1280.0,2.0,2,76.0
5329,Sarjapur  Road,1263.0,2.0,2,78.0
5330,Sarjapur  Road,1691.0,3.0,3,98.0
5332,Sarjapur  Road,1308.0,2.0,2,83.0
5333,Sarjapur  Road,1592.0,3.0,3,91.0
5335,Sarjapur  Road,1150.0,2.0,2,77.0
5336,Sarjapur  Road,1965.0,3.0,3,120.0
5337,Sarjapur  Road,2275.0,4.0,3,180.0
5339,Sarjapur  Road,1418.0,2.0,2,78.0
5340,Sarjapur  Road,1200.0,2.0,2,93.0
5343,Sarjapur  Road,1115.0,2.0,2,60.0
5344,Sarjapur  Road,1525.0,2.0,3,87.0
5345,Sarjapur  Road,1346.0,2.0,2,71.32
5346,Sarjapur  Road,3905.0,7.0,5,290.0
5348,Sarjapur  Road,715.0,1.0,1,29.0
5349,Sarjapur  Road,1230.0,2.0,2,94.5
5350,Sarjapur  Road,1750.0,3.0,3,99.0
5351,Sarjapur  Road,1145.0,2.0,2,62.0
5352,Sarjapur  Road,1500.0,3.0,3,88.0
5354,Sarjapur  Road,1846.0,3.0,3,145.0
5355,Sarjapur  Road,1067.0,2.0,2,60.0
5357,Sarjapur  Road,1700.0,3.0,3,95.0
5358,Sarjapur  Road,1230.0,2.0,2,65.0
5360,Sarjapur  Road,3785.0,5.0,4,280.0
5361,Sarjapur  Road,2556.0,3.0,3,169.0
5362,Sarjapur  Road,1278.0,2.0,2,90.0
5364,Sarjapur  Road,1305.0,2.0,2,99.0
5365,Sarjapur  Road,1755.0,3.0,3,122.0
5366,Sarjapur  Road,4334.0,2.0,4,338.0
5369,Sarjapur  Road,1700.0,3.0,3,93.5
5371,Sarjapur  Road,1060.0,2.0,2,55.0
5372,Sarjapur  Road,1455.0,2.0,3,98.0
5373,Sarjapur  Road,1850.0,3.0,3,140.0
5374,Sarjapur  Road,950.0,1.0,1,39.9
5375,Sarjapur  Road,1826.0,3.0,3,130.0
5378,Sarjapur  Road,1660.0,2.0,3,116.0
5379,Sarjapur  Road,1700.0,3.0,3,108.0
5380,Sarjapur  Road,1539.0,3.0,3,85.0
5381,Sarjapur  Road,1489.0,2.0,3,82.0
5383,Sarjapur  Road,1200.0,2.0,2,75.0
5387,Sarjapur  Road,3044.0,3.0,3,183.0
5390,Sarjapur  Road,1877.0,4.0,3,150.0
5392,Sarjapur  Road,1229.0,2.0,2,70.0
5393,Sarjapur  Road,1342.0,2.0,2,70.0
5394,Sarjapur  Road,1711.0,3.0,3,110.0
5398,Sarjapur  Road,1050.0,2.0,2,63.5
5399,Sarjapur  Road,1350.0,2.0,2,102.0
5400,Sarjapur  Road,2990.0,4.0,4,240.0
5402,Sarjapur  Road,1457.0,3.0,3,85.0
5403,Sarjapur  Road,1685.0,3.0,3,135.0
5405,Sarjapur  Road,1200.0,3.0,3,70.0
5409,Sarjapur  Road,984.0,2.0,2,55.0
5413,Sarjapur  Road,1320.0,2.0,2,100.0
5414,Sarjapur  Road,1984.0,4.0,3,145.0
5418,Sarjapur  Road,1550.0,2.0,3,89.0
5419,Sarjapur  Road,2425.0,5.0,4,201.0
5420,Sarjapur  Road,1691.0,3.0,3,113.0
5422,Sarjapur  Road,2070.0,4.0,3,160.0
5424,Sarjapur  Road,1435.0,3.0,3,90.0
5426,Sarjapur  Road,1262.0,2.0,2,67.0
5427,Sarjapur  Road,1693.0,3.0,3,125.0
5428,Sarjapur  Road,1826.0,3.0,3,125.0
5429,Sarjapur  Road,1660.0,3.0,3,116.0
5431,Sarjapur  Road,1830.0,3.0,3,119.0
5435,Sarjapur  Road,2900.0,4.0,4,240.0
5436,Sarjapur  Road,1059.0,2.0,2,68.0
5438,Sarjapur  Road,1157.0,2.0,3,74.0
5439,Sarjapur  Road,1700.0,3.0,3,118.0
5440,Sarjapur  Road,1691.0,3.0,3,120.0
5442,Sarjapur  Road,1308.0,2.0,2,75.0
5443,Sarjapur  Road,1580.0,3.0,3,125.0
5445,Sarjapur  Road,1763.25,3.0,3,98.0
5446,Sarjapur  Road,1826.0,3.0,3,130.0
5447,Sarjapur  Road,1550.0,2.0,3,98.0
5450,Sarjapur  Road,1819.0,3.0,3,100.0
5451,Sarjapur  Road,984.0,2.0,2,59.0
5452,Sarjapur  Road,1489.0,3.0,3,88.0
5453,Sarjapur  Road,702.0,1.0,1,52.0
5454,Sarjapur  Road,1242.0,2.0,2,75.0
5455,Sarjapur  Road,2275.0,4.0,3,185.0
5456,Sarjapur  Road,2100.0,3.0,3,135.0
5457,Sarjapur  Road,1700.0,3.0,3,93.5
5458,Sarjapur  Road,1862.0,4.0,3,110.0
5459,Sarjapur  Road,2275.0,4.0,3,175.0
5460,Sarjapur  Road,1787.0,3.0,3,116.0
5461,Sarjapur  Road,1691.0,3.0,3,93.01
5462,Sarjapur  Road,1028.0,2.0,2,56.0
5464,Sarjapur  Road,1181.0,2.0,3,65.0
5465,Sarjapur  Road,1691.0,3.0,3,100.0
5466,Sarjapur  Road,1026.0,2.0,2,60.55
5467,Sarjapur  Road,1350.0,2.0,2,85.0
5468,Sarjapur  Road,1157.0,2.0,3,72.0
5469,Sarjapur  Road,1019.0,2.0,2,62.0
5470,Sarjapur  Road,3418.0,3.0,4,235.0
5471,Sarjapur  Road,691.0,1.0,1,31.1
5475,Sarjapur  Road,1881.0,3.0,3,145.0
5476,Sarjapur  Road,2275.0,4.0,3,182.0
5479,Sarjapur  Road,1881.0,3.0,3,145.0
5481,Sarjapur  Road,2880.0,3.0,4,211.0
5482,Sarjapur  Road,3418.0,2.0,4,222.0
5484,Sarjapur  Road,675.0,1.0,1,27.0
5485,Sarjapur  Road,1773.5,2.0,3,102.92
5486,Sarjapur  Road,1346.0,2.0,2,74.03
5487,Sarjapur  Road,1691.0,3.0,3,119.0
5488,Sarjapur  Road,1335.0,2.0,2,95.0
5490,Sarjapur  Road,1680.0,3.0,3,126.0
5491,Sarjapur  Road,1222.0,2.0,3,68.0
5492,Sarjapur  Road,3420.0,4.0,4,225.0
5493,Sarjapur  Road,1510.0,2.0,3,110.0
5494,Sarjapur  Road,1242.0,2.0,2,78.0
5496,Sarjapur  Road,1129.0,2.0,2,69.0
5497,Sarjapur  Road,1850.0,3.0,3,140.0
5499,Sarjapur  Road,1879.0,3.0,3,155.0
5500,Sarjapur  Road,1157.0,2.0,3,75.0
5501,Sarjapur  Road,2425.0,5.0,4,175.0
5502,Sarjapur  Road,1323.0,2.0,2,74.0
5503,Sarjapur  Road,2289.0,3.0,3,178.0
5506,Sarjapur  Road,2100.0,3.0,3,130.0
5507,Sarjapur  Road,702.0,1.0,1,35.8
5509,Sarjapur  Road,1800.0,3.0,3,128.0
5510,Sarjapur  Road,2275.0,4.0,3,187.0
5512,Sarjapur  Road,1026.0,2.0,2,60.8
5514,Sarjapur  Road,1216.0,2.0,2,70.0
5515,Sarjapur  Road,1112.0,2.0,2,62.0
5517,Sarjapur  Road,1157.0,2.0,3,69.0
5519,Sarjapur  Road,1026.0,2.0,2,60.8
5521,Sarjapur  Road,1600.0,3.0,3,120.0
5523,Sarjapur  Road,1346.0,2.0,2,74.03
5524,Sarjapur  Road,475.0,1.0,1,26.0
5527,Sarjapur  Road,1660.0,2.0,3,116.0
5530,Sarjapur  Road,1346.0,2.0,2,69.61
5531,Sarjapur  Road,2089.0,3.0,3,148.0
5532,Sarjapur  Road,1612.0,3.0,3,98.38
5533,Sarjapur  Road,1290.0,2.0,2,88.0
5534,Sarjapur  Road,1371.0,2.0,2,86.0
5535,Sarjapur  Road,2140.0,3.0,3,139.0
5536,Sarjapur  Road,1044.0,2.0,2,55.0
5538,Sarjapur  Road,2180.0,4.0,3,180.0
5539,Sarjapur  Road,1691.0,3.0,3,119.0
5540,Sarjapur  Road,2206.0,4.0,3,180.0
5541,Sarjapur  Road,1309.0,2.0,2,69.5
5542,Sarjapur  Road,1691.0,3.0,3,100.0
5543,Sarjapur  Road,1367.0,2.0,2,80.0
5546,Sarjapur  Road,1984.0,4.0,3,148.0
5548,Sarjapur  Road,1346.0,2.0,2,74.03
5550,Sarjapur  Road,1112.0,2.0,2,58.0
5551,Sarjapur  Road,1340.0,2.0,2,75.0
5552,Sarjapur  Road,3500.0,3.0,3,275.0
5554,Sarjapur  Road,1132.0,2.0,2,70.0
5556,Sarjapur  Road,2425.0,5.0,4,195.0
5557,Seegehalli,901.0,2.0,2,35.14
5559,Seegehalli,800.0,1.0,2,50.0
5561,Seegehalli,1118.0,2.0,2,37.5
5562,Seegehalli,1200.0,2.0,3,62.0
5563,Seegehalli,1155.0,2.0,2,72.0
5564,Seegehalli,1830.0,4.0,3,82.0
5565,Seegehalli,4000.0,3.0,3,235.0
5568,Seegehalli,1096.0,2.0,2,41.0
5570,Seegehalli,920.0,2.0,2,27.0
5571,Seegehalli,1553.0,3.0,3,68.0
5572,Seegehalli,1639.0,3.0,3,120.0
5573,Seegehalli,3000.0,4.0,3,235.0
5574,Seegehalli,1134.0,2.0,2,45.0
5575,Seegehalli,1683.0,3.0,3,80.0
5576,Seegehalli,1176.0,2.0,2,50.0
5577,Seegehalli,3000.0,4.0,3,240.0
5579,Singasandra,1030.0,2.0,2,55.0
5580,Singasandra,3850.0,6.0,4,195.0
5581,Singasandra,1100.0,2.0,2,52.0
5583,Singasandra,1300.0,2.0,2,65.0
5586,Singasandra,1010.0,2.0,2,40.0
5587,Singasandra,1375.0,2.0,2,58.0
5588,Singasandra,1120.0,2.0,2,60.0
5589,Singasandra,1510.0,3.0,3,75.0
5590,Singasandra,1179.0,2.0,2,56.0
5591,Singasandra,1416.0,2.0,2,67.0
5592,Singasandra,1476.0,2.0,3,73.0
5593,Singasandra,1139.7,2.0,2,45.0
5594,Singasandra,1465.0,2.0,2,60.0
5596,Singasandra,1653.0,3.0,3,85.0
5597,Somasundara Palya,1255.0,2.0,2,67.0
5598,Somasundara Palya,1448.0,2.0,2,68.0
5600,Somasundara Palya,1178.0,2.0,2,73.0
5601,Somasundara Palya,1260.0,2.0,2,60.0
5602,Somasundara Palya,1033.0,2.0,2,48.0
5603,Somasundara Palya,1329.0,2.0,2,70.0
5604,Somasundara Palya,2372.0,3.0,3,140.0
5605,Somasundara Palya,1185.0,2.0,2,70.0
5609,Somasundara Palya,2400.0,3.0,4,140.0
5610,Somasundara Palya,1650.0,3.0,3,95.0
5611,Somasundara Palya,1186.0,2.0,2,72.0
5614,Sonnenahalli,896.0,2.0,2,43.75
5615,Sonnenahalli,1120.0,2.0,2,43.0
